entity,entityName
http://smpdb.ca/pathways/#Protein/19742_Cell_Membrane,Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas
http://smpdb.ca/pathways/#Protein/663_Endoplasmic_Reticulum_Membrane,3-oxo-5-alpha-steroid 4-dehydrogenase 1
http://smpdb.ca/pathways/#Protein/10935,Formate dehydrogenase 2
http://smpdb.ca/pathways/#Protein/9661,"Triosephosphate isomerase, cytosolic"
http://smpdb.ca/pathways/#Protein/5719_Cytosol,Polyphosphoinositide phosphatase
http://smpdb.ca/pathways/#Protein/5857,Glycyl-tRNA synthetase beta subunit
http://smpdb.ca/pathways/#Protein/11898,Octanoyltransferase
http://smpdb.ca/pathways/#Protein/19618_Cytoplasm,Ras-related C3 botulinum toxin substrate 1
http://smpdb.ca/pathways/#Protein/166_Endoplasmic_Reticulum_Membrane,Dimethylaniline monooxygenase [N-oxide-forming] 3
http://smpdb.ca/pathways/#Protein/9969_Nucleus,Unknown
http://smpdb.ca/pathways/#Protein/17405_Cell_Membrane,PTEN1
http://smpdb.ca/pathways/#Protein/14703_Cytoplasm,T-cell surface glycoprotein CD3 epsilon chain
http://smpdb.ca/pathways/#Protein/22271_Cell_Membrane,Tumor necrosis factor ligand superfamily member 6
http://smpdb.ca/pathways/#Protein/17121_Cytoplasm,Glycine--tRNA ligase
http://smpdb.ca/pathways/#Protein/16922_Cell_Membrane,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform"
http://smpdb.ca/pathways/#Protein/22811_Cytoplasm,Phospholipase
http://smpdb.ca/pathways/#Protein/14631_Mitochondrial_Matrix,"Glutamate dehydrogenase 1, mitochondrial"
http://smpdb.ca/pathways/#Protein/14995_Cytoplasm,Adenylosuccinate synthetase isozyme 1
http://smpdb.ca/pathways/#Protein/11616_Peroxisome,OPC4-3-ketoacyl-CoA thiolase
http://smpdb.ca/pathways/#Protein/16070_Cytoplasm,Bifunctional epoxide hydrolase 2
http://smpdb.ca/pathways/#Protein/432_Mitochondrial_Inner_Membrane,"Cytochrome P450 11B1, mitochondrial"
http://smpdb.ca/pathways/#Protein/20961,Ubiquitin-conjugating enzyme E2 D1
http://smpdb.ca/pathways/#Protein/10996,"Isocitrate dehydrogenase [NADP], mitochondrial"
http://smpdb.ca/pathways/#Protein/4302,Amiloride-sensitive sodium channel subunit delta
http://smpdb.ca/pathways/#Protein/5822,Ribonucleoside-diphosphate reductase 1 subunit alpha
http://smpdb.ca/pathways/#Protein/17632_Endocytic_Vesicle,Thyroglobulin
http://smpdb.ca/pathways/#Protein/2441_Mitochondrion,"Isobutyryl-CoA dehydrogenase, mitochondrial"
http://smpdb.ca/pathways/#Protein/14135_Cytosol,Glutamate--cysteine ligase regulatory subunit
http://smpdb.ca/pathways/#Protein/13621_Mitochondrial_Inner_Membrane,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial"
http://smpdb.ca/pathways/#Protein/14716_Cytoplasm,Erythropoietin receptor
http://smpdb.ca/pathways/#Protein/7759_Cytosol,Unknown
http://smpdb.ca/pathways/#Protein/10362,chito-oligosaccharide deacetylase
http://smpdb.ca/pathways/#Protein/8059_Cytoplasm,40S ribosomal protein S8
http://smpdb.ca/pathways/#Protein/13717_Mitochondrial_Matrix,Serine palmitoyltransferase 3
http://smpdb.ca/pathways/#Protein/110_Cytoplasm,Nucleoside diphosphate kinase 6
http://smpdb.ca/pathways/#Protein/22022_Cytoplasm,TNF receptor-associated factor 3
http://smpdb.ca/pathways/#Protein/11232_Cytosol,Methionine gamma-lyase
http://smpdb.ca/pathways/#Protein/538_Cytoplasm,Bifunctional glutamate/proline--tRNA ligase
http://smpdb.ca/pathways/#Protein/20995_Cytoplasm,Proto-oncogene tyrosine-protein kinase Src
http://smpdb.ca/pathways/#Protein/2356,L-lactate dehydrogenase A chain
http://smpdb.ca/pathways/#Protein/15428_Endoplasmic_Reticulum_Membrane,Cytochrome P450 2E1
http://smpdb.ca/pathways/#Protein/19704,Guanine nucleotide-binding protein G(q) subunit alpha
http://smpdb.ca/pathways/#Protein/13648_Cytoplasm,N-acylneuraminate-9-phosphatase
http://smpdb.ca/pathways/#Protein/20609_Cytoplasm,60S ribosomal protein L24
http://smpdb.ca/pathways/#Protein/16154_Cytoplasm,Pyruvate kinase
http://smpdb.ca/pathways/#Protein/11794_Chloroplast,nudix hydrolase 14
http://smpdb.ca/pathways/#Protein/16876_Cell_Membrane,Inositol polyphosphate 5-phosphatase E
http://smpdb.ca/pathways/#Protein/16417_Endoplasmic_Reticulum_Membrane,Lanosterol 14-alpha demethylase
http://smpdb.ca/pathways/#Protein/16336_Cell_Membrane,Lipoprotein lipase
http://smpdb.ca/pathways/#Protein/6419,Phosphoserine aminotransferase
http://smpdb.ca/pathways/#Protein/11997,Methionine--tRNA ligase
http://smpdb.ca/pathways/#Protein/16065_Cytoplasm,Arachidonate 15-lipoxygenase
http://smpdb.ca/pathways/#Protein/21509_Cytoplasm,"Interferon-induced, double-stranded RNA-activated protein kinase"
http://smpdb.ca/pathways/#Protein/16737_Cytoplasm,GMP reductase 1
http://smpdb.ca/pathways/#Protein/530_Cytoplasm,Betaine--homocysteine S-methyltransferase 1
http://smpdb.ca/pathways/#Protein/19504_Cytoplasm,Inhibitor of nuclear factor kappa-B kinase subunit alpha
http://smpdb.ca/pathways/#Protein/7374,Putative isochorismatase family protein rutB
http://smpdb.ca/pathways/#Protein/10685,Ribose-phosphate pyrophosphokinase 3
http://smpdb.ca/pathways/#Protein/14662_Cytoplasm,Lymphocyte antigen 96
http://smpdb.ca/pathways/#Protein/10694,Histidinol-phosphatase
http://smpdb.ca/pathways/#Protein/13311,Protein deglycase HchA
http://smpdb.ca/pathways/#Protein/14797_Cytoplasm,"Probable cysteine desulfurase, mitochondrial"
http://smpdb.ca/pathways/#Protein/14632_Cytoplasm,"Aspartate aminotransferase, cytoplasmic"
http://smpdb.ca/pathways/#Protein/9971,"Pyruvate dehydrogenase complex protein X component, mitochondrial"
http://smpdb.ca/pathways/#Protein/3332_Nucleus,Cyclic AMP-dependent transcription factor ATF-2
http://smpdb.ca/pathways/#Protein/17508_Cytosol,Putative cytochrome P450 CYP13A8
http://smpdb.ca/pathways/#Protein/11252_Chloroplast,"Arogenate dehydratase/prephenate dehydratase 2, chloroplastic"
http://smpdb.ca/pathways/#Protein/21457_Nucleus,Cyclic AMP-dependent transcription factor ATF-4
http://smpdb.ca/pathways/#Protein/6532_Cytosol,D-allose kinase
http://smpdb.ca/pathways/#Protein/121_Cytosol,Aldehyde oxidase
http://smpdb.ca/pathways/#Protein/22259_Cytoplasm,N-chimaerin
http://smpdb.ca/pathways/#Protein/11215_Mitochondrion,"D-2-hydroxyglutarate dehydrogenase, mitochondrial"
http://smpdb.ca/pathways/#Protein/14676_Cytoplasm,Polyubiquitin-B
http://smpdb.ca/pathways/#Protein/15474_Cytosol,Aromatic-L-amino-acid decarboxylase
http://smpdb.ca/pathways/#Protein/14140_Cytoplasm,"Estrogen sulfotransferase, testis isoform"
http://smpdb.ca/pathways/#Protein/14716_Cell_Membrane,Erythropoietin receptor
http://smpdb.ca/pathways/#Protein/21203_Cytoplasm,Caspase-1
http://smpdb.ca/pathways/#Protein/174_Mitochondrial_Inner_Membrane,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial"
http://smpdb.ca/pathways/#Protein/3481_Mitochondrion,Apoptosis-inducing factor 2
http://smpdb.ca/pathways/#Protein/14999_Cytoplasm,CAD protein
http://smpdb.ca/pathways/#Protein/491_Cytoplasm,Glutamate--cysteine ligase catalytic subunit
http://smpdb.ca/pathways/#Protein/2364_Mitochondrion,"4-hydroxybenzoate polyprenyltransferase, mitochondrial"
http://smpdb.ca/pathways/#Protein/406_Cytosol,Indolethylamine N-methyltransferase
http://smpdb.ca/pathways/#Protein/14223_Cytoplasm,Prolyl 4-hydroxylase subunit alpha-3
http://smpdb.ca/pathways/#Protein/21703,Proteasome subunit alpha type-5
http://smpdb.ca/pathways/#Protein/20668_Cytosol,Tropomyosin beta chain
http://smpdb.ca/pathways/#Protein/19563_Extracellular_Space,Ig epsilon chain C region
http://smpdb.ca/pathways/#Protein/15275_Mitochondrial_Matrix,"Ornithine aminotransferase, mitochondrial"
http://smpdb.ca/pathways/#Protein/480_Endoplasmic_Reticulum_Lumen,Cocaine esterase
http://smpdb.ca/pathways/#Protein/1860_Endoplasmic_Reticulum_Membrane,Phosphatidylserine decarboxylase proenzyme
http://smpdb.ca/pathways/#Protein/155,Methionine synthase
http://smpdb.ca/pathways/#Protein/6405,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase"
http://smpdb.ca/pathways/#Protein/20436,G protein-activated inward rectifier potassium channel 4
http://smpdb.ca/pathways/#Protein/285_Cytoplasm,4-trimethylaminobutyraldehyde dehydrogenase
http://smpdb.ca/pathways/#Protein/6715,"2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase"
http://smpdb.ca/pathways/#Protein/15954_Cytoplasm,Phenylalanine--tRNA ligase alpha subunit
http://smpdb.ca/pathways/#Protein/15257_Cytosol,Uncharacterized protein
http://smpdb.ca/pathways/#Protein/19592_Cell_Membrane,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1"
http://smpdb.ca/pathways/#Protein/19535_Nucleus,Glycoprotein hormones alpha chain
http://smpdb.ca/pathways/#Protein/15428_Cytosol,Cytochrome P450 2E1
http://smpdb.ca/pathways/#Protein/19707_Cytoplasm,"Inositol 1,4,5-trisphosphate receptor type 1"
http://smpdb.ca/pathways/#Protein/14348_Cytoplasm,Toll/interleukin-1 receptor domain-containing adapter protein
http://smpdb.ca/pathways/#Protein/221_Lysosome,Lysosomal acid lipase/cholesteryl ester hydrolase
http://smpdb.ca/pathways/#Protein/20184_Cytoplasm,40S ribosomal protein S23
http://smpdb.ca/pathways/#Protein/16716_Cytoplasm,Phosphoribosylformylglycinamidine synthase
http://smpdb.ca/pathways/#Protein/15640_Cytoplasm,Fructose-bisphosphate aldolase A
http://smpdb.ca/pathways/#Protein/21387_Cell_Membrane,C-X-C chemokine receptor type 4
http://smpdb.ca/pathways/#Protein/8038_Cytoplasm,40S ribosomal protein S15a
http://smpdb.ca/pathways/#Protein/16193,Vitamin K epoxide reductase complex subunit 1
http://smpdb.ca/pathways/#Protein/11045,"Isocitrate dehydrogenase [NAD] catalytic subunit 6, mitochondrial"
http://smpdb.ca/pathways/#Protein/15179_Mitochondrial_Matrix,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial"
http://smpdb.ca/pathways/#Protein/15152_Mitochondrial_Matrix,Enoyl-CoA Hydratase
http://smpdb.ca/pathways/#Protein/20083_Cytoplasm,Proto-oncogene c-Fos
http://smpdb.ca/pathways/#Protein/1041_Cell_Membrane,Phosphoglucomutase-1
http://smpdb.ca/pathways/#Protein/19732_Cytoplasm,Rho-associated protein kinase 1
http://smpdb.ca/pathways/#Protein/14854_Mitochondrion,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial"
http://smpdb.ca/pathways/#Protein/7723,glutaminase 2
http://smpdb.ca/pathways/#Protein/Generic34,Oxidized adrenal ferredoxin
http://smpdb.ca/pathways/#Protein/22184_Cell_Membrane,MD2
http://smpdb.ca/pathways/#Protein/19770_Cytoplasm,cAMP-dependent protein kinase type II-alpha regulatory subunit
http://smpdb.ca/pathways/#Protein/4788_Lysosome,Beta-galactosidase
http://smpdb.ca/pathways/#Protein/16205_Endoplasmic_Reticulum_Membrane,1-acyl-sn-glycerol-3-phosphate acyltransferase alpha
http://smpdb.ca/pathways/#Protein/9286,Peroxisome proliferator-activated receptor gamma coactivator 1-alpha
http://smpdb.ca/pathways/#Protein/15427_Endoplasmic_Reticulum,Cytochrome P450 2E1
http://smpdb.ca/pathways/#Protein/15661_Cytoplasm,Ketohexokinase
http://smpdb.ca/pathways/#Protein/20021_Membrane,Caspase-2
http://smpdb.ca/pathways/#Protein/14102_Cytosol,S-adenosylmethionine synthase isoform type-2
http://smpdb.ca/pathways/#Protein/17628,Sodium-coupled monocarboxylate transporter 2
http://smpdb.ca/pathways/#Protein/10808,2-isopropylmalate synthase
http://smpdb.ca/pathways/#Protein/13910_Mitochondrial_Matrix,"Trifunctional enzyme subunit alpha, mitochondrial"
http://smpdb.ca/pathways/#Protein/19633_Cytoplasm,Ras-specific guanine nucleotide-releasing factor 1
http://smpdb.ca/pathways/#Protein/14175_Cell_Membrane,Adenylate cyclase type 2
http://smpdb.ca/pathways/#Protein/6789,Acetaldehyde dehydrogenase
http://smpdb.ca/pathways/#Protein/11172,"Branched-chain-amino-acid aminotransferase 3, chloroplastic"
http://smpdb.ca/pathways/#Protein/13919_Cytoplasm,"Probable glutamate--tRNA ligase, mitochondrial"
http://smpdb.ca/pathways/#Protein/19599_Cytosol,Guanine nucleotide exchange factor VAV3
http://smpdb.ca/pathways/#Protein/11079,"Proline dehydrogenase 1, mitochondrial"
http://smpdb.ca/pathways/#Protein/16560_Peroxisome,Non-specific lipid-transfer protein
http://smpdb.ca/pathways/#Protein/6037,Aspartate 1-decarboxylase
http://smpdb.ca/pathways/#Protein/19426_Cytoplasm,GTPase HRas
http://smpdb.ca/pathways/#Protein/8784_Cytoplasm,Proto-oncogene c-Fos
http://smpdb.ca/pathways/#Protein/8461_Nucleus,G2/mitotic-specific cyclin-B1
http://smpdb.ca/pathways/#Protein/16878_Cytosol,Inositol polyphosphate 1-phosphatase
http://smpdb.ca/pathways/#Protein/6030_Cytosol,UDP-N-acetylglucosamine 1-carboxyvinyltransferase
http://smpdb.ca/pathways/#Protein/11530,anthocyanidin 3-O-glucoside 2'''-O-xylosyltransferase
http://smpdb.ca/pathways/#Protein/6556,Aconitate hydratase 2
http://smpdb.ca/pathways/#Protein/6033,Putative N-acetylmannosamine-6-phosphate 2-epimerase
http://smpdb.ca/pathways/#Protein/10922,"Hexaprenyl pyrophosphate synthase, mitochondrial"
http://smpdb.ca/pathways/#Protein/Generic33_Mitochondrion,Reduced adrenal ferredoxin
http://smpdb.ca/pathways/#Protein/20147_Cytoplasm,60S ribosomal protein L35
http://smpdb.ca/pathways/#Protein/5708,"ATPase, (Na+)/K+ transporting, beta 4 polypeptide"
http://smpdb.ca/pathways/#Protein/13624_Cytosol,GDH/6PGL endoplasmic bifunctional protein
http://smpdb.ca/pathways/#Protein/10698,aconitate hydratase
http://smpdb.ca/pathways/#Protein/20748_Cell_Membrane,Gastrin/cholecystokinin type B receptor
http://smpdb.ca/pathways/#Protein/16492_Cytosol,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial"
http://smpdb.ca/pathways/#Protein/11194_Endoplasmic_Reticulum,Squalene synthase
http://smpdb.ca/pathways/#Protein/Generic184_Mitochondrion,[ACP]
http://smpdb.ca/pathways/#Protein/20133_Cytoplasm,60S ribosomal protein L22
http://smpdb.ca/pathways/#Protein/15917_Cytoplasm,Long-chain fatty acid transport protein 1
http://smpdb.ca/pathways/#Protein/14664_Extracellular_Space,Complement factor D
http://smpdb.ca/pathways/#Protein/13726_Cytoplasm,Carnosine synthase 1
http://smpdb.ca/pathways/#Protein/19790_Cytoplasm,"Endonuclease G, mitochondrial"
http://smpdb.ca/pathways/#Protein/16346_Mitochondrial_Matrix,"Malate dehydrogenase, cytoplasmic"
http://smpdb.ca/pathways/#Protein/22181_Extracellular_Space,Monocyte differentiation antigen CD14
http://smpdb.ca/pathways/#Protein/20368_Extracellular_Space,Coagulation factor X
http://smpdb.ca/pathways/#Protein/10981_Golgi_apparatus,Unknown
http://smpdb.ca/pathways/#Protein/21258_Cytoplasm,Tyrosine-protein phosphatase non-receptor type 6
http://smpdb.ca/pathways/#Protein/6760,2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
http://smpdb.ca/pathways/#Protein/16301_Cytosol,Nucleoside diphosphate kinase
http://smpdb.ca/pathways/#Protein/16174_Extracellular_Space,Lysosomal alpha-glucosidase
http://smpdb.ca/pathways/#Protein/468_Endoplasmic_Reticulum_Lumen,UDP-glucuronosyltransferase 1-3
http://smpdb.ca/pathways/#Protein/10566_Cytosol,Broad-specificity phosphatase YOR283W
http://smpdb.ca/pathways/#Protein/22173,Complement component C8 alpha chain
http://smpdb.ca/pathways/#Protein/14760_Mitochondrial_Inner_Membrane,Putative dual specificity protein phosphatase DSP8
http://smpdb.ca/pathways/#Protein/7114_Inner_Membrane,D-allose transport system permease protein AlsC
http://smpdb.ca/pathways/#Protein/16464_Mitochondrial_Matrix,"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial"
http://smpdb.ca/pathways/#Protein/10378,NAD kinase
http://smpdb.ca/pathways/#Protein/14380_Cytoplasm,Protein arginine N-methyltransferase 1
http://smpdb.ca/pathways/#Protein/21750,26S proteasome regulatory subunit 4
http://smpdb.ca/pathways/#Protein/19698_Cytosol,Eukaryotic translation initiation factor 4E
http://smpdb.ca/pathways/#Protein/10485_Mitochondrial_Matrix,"Ornithine aminotransferase, mitochondrial"
http://smpdb.ca/pathways/#Protein/16211_Endoplasmic_Reticulum_Membrane,Phosphatidate cytidylyltransferase 1
http://smpdb.ca/pathways/#Protein/19969_Cytoplasm,Ras-related protein Ral-A
http://smpdb.ca/pathways/#Protein/16128_Cytosol,Glucose-6-phosphate isomerase
http://smpdb.ca/pathways/#Protein/2495_Cytosol,Dual oxidase 1
http://smpdb.ca/pathways/#Protein/16913_Cytosol,CG5608
http://smpdb.ca/pathways/#Protein/11913,Phosphoglycerate kinase
http://smpdb.ca/pathways/#Protein/4776_Cytosol,Peptidyl-prolyl cis-trans isomerase B
http://smpdb.ca/pathways/#Protein/22020_Nucleus,Signal transducer and activator of transcription 5B
http://smpdb.ca/pathways/#Protein/11248_Chloroplast,"Chorismate mutase 1, chloroplastic"
http://smpdb.ca/pathways/#Protein/19537_Nucleus,Follitropin subunit beta
http://smpdb.ca/pathways/#Protein/5978,"Alanine racemase, biosynthetic"
http://smpdb.ca/pathways/#Protein/17015_Cytosol,Sphingosine kinase 1
http://smpdb.ca/pathways/#Protein/15881_Mitochondrion,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial"
http://smpdb.ca/pathways/#Protein/15336_Extracellular_Space,Beta-Ala-His dipeptidase
http://smpdb.ca/pathways/#Protein/16249_Golgi_apparatus,Cholinephosphotransferase 1
http://smpdb.ca/pathways/#Protein/10609_Cytosol,Aspartokinase
http://smpdb.ca/pathways/#Protein/10786,hydroxyacylglutathione hydrolase
http://smpdb.ca/pathways/#Protein/15017_Cytoplasm,Glutathione synthetase
http://smpdb.ca/pathways/#Protein/10252,"RNA polymerase, sigma 70 (sigma D) factor"
http://smpdb.ca/pathways/#Protein/6212_Inner_Membrane,Hydrogenase-1 large chain
http://smpdb.ca/pathways/#Protein/22251_Cytoplasm,T-cell surface glycoprotein CD3 delta chain
http://smpdb.ca/pathways/#Protein/20716_Cytoplasm,40S ribosomal protein S12
http://smpdb.ca/pathways/#Protein/15344_Cytosol,Beta-alanine synthase
http://smpdb.ca/pathways/#Protein/5949_Cytosol,UDP-N-acetylenolpyruvoylglucosamine reductase
http://smpdb.ca/pathways/#Protein/Generic340_Cytoplasm,MEK
http://smpdb.ca/pathways/#Protein/84_Melanosome_Membrane,Tyrosinase
http://smpdb.ca/pathways/#Protein/1017_Cytosol,Sphingosine kinase 2
http://smpdb.ca/pathways/#Protein/13805_Endoplasmic_Reticulum_Membrane,1-acyl-sn-glycerol-3-phosphate acyltransferase beta
http://smpdb.ca/pathways/#Protein/1026_Cytosol,Galactose-1-phosphate uridylyltransferase
http://smpdb.ca/pathways/#Protein/20052_Cytoplasm,Cofilin-1
http://smpdb.ca/pathways/#Protein/16977_Cytosol,"Protoheme IX farnesyltransferase, mitochondrial"
http://smpdb.ca/pathways/#Protein/5851,Mannose-6-phosphate isomerase
http://smpdb.ca/pathways/#Protein/13632_Cytosol,Deoxyribose-phosphate aldolase
http://smpdb.ca/pathways/#Protein/11603_Cytosol,acylhydrolase
http://smpdb.ca/pathways/#Protein/4723_Endoplasmic_Reticulum_Membrane,Alkaline ceramidase 1
http://smpdb.ca/pathways/#Protein/13803_Cell_Membrane,Dual specificity testis-specific protein kinase 2
http://smpdb.ca/pathways/#Protein/10987,"GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase"
http://smpdb.ca/pathways/#Protein/11448_Cytosol,Phosphoinositide 3-kinase regulatory subunit 5
http://smpdb.ca/pathways/#Protein/11694_Chloroplast,photosystem I P700 chlorophyll a apoprotein A2
